공정단계,공정명,배치번호,웨이퍼위치,검사순번,결함유형,불량여부,가로길이,세로길이,검출면적,직경크기,신호강도,신호극성,에너지값,기준편차,명도수준,잡음정도,중심거리,방향각도,정렬정도,점형지수,영역잡음,상대강도,활성지수,패치신호,wafer_x,wafer_y
KB425000,CBCMP,F02X7.1,10,35,56,REAL,0.298,0.198,0.005,0.298,411,-1,2178,269,903,219,98123,138,0.9189,7.8347,46.0247,361,1.0,240,-72919.59971031835,65657.10248775026
KB425000,CBCMP,F02X7.1,10,38,21,REAL,0.248,0.149,0.0031,0.248,230,-1,1345,157,960,134,119064,116,1.0,4.4918,49.6908,224,1.0,-70,-52194.22222129472,107014.01432856401
KB425000,CBCMP,F02X7.1,10,39,21,REAL,0.198,0.198,0.0035,0.198,315,-1,2012,232,949,126,119064,116,1.0,6.2672,47.9042,301,1.0,85,-52194.22222129472,107014.01432856401
KB425000,CBCMP,F02X7.1,10,40,99,REAL,0.049,0.099,0.0005,0.099,168,-1,896,125,768,86,129967,80,0.7714,8.2973,21.7121,180,0.0156,83,22568.532706837945,127992.50923573764
KB425000,CBCMP,F02X7.1,10,41,21,REAL,0.497,0.546,0.0176,0.546,306,1,1838,175,1055,199,129718,90,1.0,4.3133,61.0881,264,1.0,137,7.942936674589819e-12,129718.0
KB425000,CBCMP,F02X7.1,10,42,56,REAL,0.099,0.099,0.0035,0.099,424,-1,2367,129,861,354,133281,100,0.9938,3.3004,95.503,316,0.75,17,-23144.002767626138,131256.1621292201
KB425000,CBCMP,F02X7.1,10,56,56,REAL,0.149,0.298,0.0071,0.298,475,-1,2713,160,815,360,16744,225,1.0,3.713,104.6182,389,1.0,130,-11839.795944187554,-11839.79594418755
KB425000,CBCMP,F02X7.1,10,57,56,REAL,0.298,0.099,0.0035,0.298,295,-1,1691,145,779,208,16681,225,1.0,5.5677,51.5261,287,0.75,145,-11795.248216972803,-11795.248216972797
KB425000,CBCMP,F02X7.1,10,59,21,REAL,0.347,0.298,0.0068,0.347,351,-1,2133,289,832,121,64212,213,1.0,6.7364,50.2742,339,1.0,267,-53852.714508911566,-34972.36171638492
KB425000,CBCMP,F02X7.1,10,61,56,REAL,0.347,0.149,0.0191,0.347,1111,-1,6472,220,960,1368,138067,336,1.0,2.64,313.7803,829,1.0,-79,126130.480700341,-56156.9080995465
KB425000,CBCMP,F02X7.1,10,62,21,REAL,0.347,0.397,0.0073,0.397,233,1,1509,170,795,133,75703,228,1.0,4.7288,47.6636,226,1.0,138,-50655.194293184635,-56258.292723115184
KB425000,CBCMP,F02X7.1,10,63,21,REAL,0.198,0.198,0.0029,0.198,182,1,1157,121,851,120,127107,309,1.0,5.0212,35.7552,180,1.0,42,79991.02694517169,-98780.69172291119
KB425000,CBCMP,F02X7.1,10,64,21,REAL,0.149,0.198,0.0036,0.198,234,-1,1479,170,858,121,139466,276,1.0,8.9067,27.6763,246,1.0,166,14578.166658086491,-138701.9906594316
KB425000,CBCMP,F02X7.1,10,66,21,REAL,0.099,0.099,0.001,0.099,163,-1,1222,112,896,127,105746,0,0.9842,7.4287,23.924,177,1.0,72,105746.0,0.0
KB425000,CBCMP,F02X7.1,10,67,39,REAL,0.198,0.149,0.0016,0.198,256,-1,1448,214,816,129,118178,171,1.0,10.329,26.482,273,1.0,228,-116723.03271485218,18487.112209524417
KB425000,CBCMP,F02X7.1,10,68,21,REAL,0.397,0.347,0.0225,0.397,486,-1,3060,376,841,191,104420,170,1.0,6.7123,73.3216,493,1.0,357,-102833.62556953476,18132.34271198086
KB425000,CBCMP,F02X7.1,10,72,56,REAL,0.347,0.646,0.0139,0.646,480,-1,2904,379,749,199,61747,48,1.0,4.853,89.0918,433,1.0,170,41316.80755084042,45886.963538752665
KB425000,CBCMP,F02X7.1,10,73,56,REAL,0.198,0.447,0.0068,0.447,294,-1,1854,193,807,199,61747,48,1.0,2.9435,89.1303,263,1.0,-170,41316.80755084042,45886.963538752665
KB425000,CBCMP,F02X7.1,10,78,21,REAL,0.099,0.099,0.0011,0.099,194,-1,1048,117,859,135,126018,40,0.9989,9.4332,19.354,183,1.0,127,96535.38863296737,81002.8089974783
KB425000,CBCMP,F02X7.1,11,5,99,REAL,0.497,1.342,0.0467,1.342,552,1,1179,280,1672,375,144138,184,0.5965,2.8269,238.3891,674,0.7813,278,-143786.88707635054,-10054.558612530729
KB425000,CBCMP,F02X7.1,11,7,99,REAL,0.049,0.099,0.0008,0.099,187,-1,674,129,930,137,82808,340,0.9896,7.0602,25.7018,187,0.75,74,77814.06654203951,-28322.004028511965
KB425000,CBCMP,F02X7.1,11,8,39,REAL,0.646,0.646,0.0664,0.646,700,1,4410,576,987,193,27671,274,1.0,4.0424,153.5779,621,1.0,538,1930.231384973689,-27603.594834739597
KB425000,CBCMP,F02X7.1,11,9,39,REAL,0.298,0.298,0.0156,0.298,587,1,3454,445,960,193,27672,274,1.0,8.4783,67.4292,572,1.0,453,1930.301141447433,-27604.592398789857
KB425000,CBCMP,F02X7.1,11,11,99,REAL,0.049,0.049,0.0004,0.049,171,-1,450,159,904,149,41293,229,0.9924,8.184,27.4923,224,0.4512,144,-27090.645484105018,-31164.222696138924
KB425000,CBCMP,F02X7.1,11,12,21,REAL,0.049,0.099,0.0012,0.099,291,1,750,206,1453,224,55325,220,0.9071,6.8637,48.5598,333,1.0,207,-42381.40881555746,-35562.22450590778
KB425000,CBCMP,F02X7.1,11,13,39,REAL,0.298,0.248,0.006,0.298,494,1,2851,416,988,161,51236,270,1.0,8.8355,55.0668,487,1.0,363,-9.411900510167067e-12,-51236.0
KB425000,CBCMP,F02X7.1,11,14,39,REAL,0.198,0.198,0.0038,0.198,430,1,2606,359,933,113,53378,269,1.0,10.3113,39.0889,404,1.0,319,-931.5745508093186,-53369.87027205785
KB425000,CBCMP,F02X7.1,11,20,39,REAL,0.397,0.347,0.0103,0.397,592,1,3390,525,902,120,57766,268,1.0,7.3455,76.9558,566,0.9375,487,-2016.004326516659,-57730.810513585086
KB425000,CBCMP,F02X7.1,11,24,39,REAL,0.497,0.248,0.01,0.497,574,1,3314,529,1039,89,70177,267,1.0,11.4876,49.1058,565,1.0,521,-3672.7804012611027,-70080.82486047172
KB425000,CBCMP,F02X7.1,11,27,99,REAL,0.049,0.049,0.0009,0.049,212,-1,731,136,830,133,80811,241,0.9433,7.7744,24.5787,192,0.1875,43,-39177.95022172673,-70678.89315364172
KB425000,CBCMP,F02X7.1,11,32,39,REAL,0.497,0.347,0.0257,0.497,847,1,4544,763,1259,104,75469,266,1.0,8.8231,90.4004,798,0.2021,735,-5264.451316995413,-75285.16130905868
KB425000,CBCMP,F02X7.1,11,38,99,REAL,0.049,0.049,0.0009,0.049,229,-1,691,145,816,192,93665,255,0.9868,6.4285,35.3091,227,0.6875,116,-24242.285859527594,-90473.44251936558
KB425000,CBCMP,F02X7.1,11,39,99,REAL,0.049,0.049,0.0007,0.049,188,-1,842,127,830,132,115877,307,0.8617,7.2048,23.8842,173,0.25,27,69736.51943778986,-92543.48699775018
KB425000,CBCMP,F02X7.1,11,40,99,REAL,0.298,0.248,0.0172,0.298,1328,1,1781,1053,3031,138,137319,222,0.9305,7.1474,168.3367,1204,0.207,927,-102047.9042897303,-91884.34573459206
KB425000,CBCMP,F02X7.1,11,43,99,REAL,0.099,0.149,0.0048,0.149,692,1,2277,452,1961,194,140631,304,1.0,8.1034,75.5066,612,1.0,459,78639.85720799462,-116588.38286598805
KB425000,CBCMP,F02X7.1,11,45,21,REAL,0.099,0.049,0.0008,0.099,173,1,1062,121,1011,112,139960,273,1.0,8.0421,21.3115,172,1.0,49,7324.940435762434,-139768.18968425016
KB425000,CBCMP,F02X7.1,11,46,39,REAL,0.099,0.099,0.0022,0.099,221,1,1320,132,960,136,142524,277,0.9954,7.9935,24.6883,198,1.0,140,17369.30629947527,-141461.64771652778
KB425000,CBCMP,F02X7.1,11,47,21,REAL,0.397,0.248,0.008,0.397,493,-1,2808,411,957,127,42681,187,1.0,8.0637,56.6041,457,1.0,382,-42362.86229820327,-5201.505445875092
KB425000,CBCMP,F02X7.1,11,50,99,REAL,0.049,0.049,0.0009,0.049,229,-1,602,125,777,194,88681,177,0.9956,7.6809,28.0465,216,0.7188,123,-88559.46577157037,4641.204935580499
KB425000,CBCMP,F02X7.1,11,51,99,REAL,0.099,0.546,0.0151,0.546,519,1,1774,226,2574,354,144301,7,0.7325,3.7984,136.2863,518,0.7109,120,143225.4022279944,17585.868122706186
KB425000,CBCMP,F02X7.1,11,52,99,REAL,0.049,0.298,0.0071,0.298,488,1,1848,261,1667,243,145177,9,0.6208,3.125,129.0078,404,0.6563,26,143389.6302225803,22710.686331145596
KB425000,CBCMP,F02X7.1,11,54,99,REAL,0.049,0.049,0.0007,0.049,177,-1,863,123,841,146,88905,40,0.9887,6.9238,26.9288,186,0.1182,65,68105.18121549275,57147.03243918177
KB425000,CBCMP,F02X7.1,11,55,39,REAL,0.845,0.745,0.091,0.845,707,1,4331,546,944,192,116979,146,1.0,3.446,169.5535,585,1.0,532,-96979.98619991621,65413.8266551045
KB425000,CBCMP,F02X7.1,11,58,99,REAL,0.049,0.049,0.0007,0.049,187,-1,949,143,848,97,105056,93,0.9733,7.204,24.1595,175,0.25,14,-5498.2062190587085,104912.0244031765
KB425000,CBCMP,F02X7.1,11,62,21,REAL,0.149,0.099,0.0015,0.149,207,-1,1096,135,771,115,45205,315,1.0,8.8896,21.473,191,1.0,127,31964.762043537874,-31964.76204353789
KB425000,CBCMP,F02X7.1,11,63,21,REAL,0.149,0.149,0.0024,0.149,260,-1,1308,149,764,129,96613,210,1.0,8.7548,23.6598,208,1.0,135,-83669.31233582596,-48306.50000000001
KB425000,CBCMP,F02X7.1,11,98,21,REAL,0.099,0.049,0.0018,0.099,366,-1,2326,126,813,338,144866,327,1.0,7.9086,42.3268,335,1.0,20,121494.8504959818,-78899.6784464869
KB425000,CBCMP,F02X7.1,11,118,21,REAL,0.149,0.099,0.0023,0.149,269,-1,1563,144,777,159,139239,304,1.0,8.429,28.6372,242,1.0,107,77861.46068636334,-115434.36256499145
KB425000,CBCMP,F02X7.1,11,149,21,REAL,0.099,0.049,0.0013,0.099,229,-1,1341,106,767,171,140377,304,1.0,7.9214,24.1136,192,1.0,52,78497.82221051306,-116377.80732255908
KB425000,CBCMP,F02X7.1,11,159,21,REAL,0.049,0.049,0.0017,0.049,368,-1,1922,102,895,324,75198,31,1.0,4.2373,73.0431,310,1.0,88,64457.26667819744,38729.83315708625
KB425000,CBCMP,F02X7.1,11,160,21,REAL,0.149,0.149,0.0041,0.149,387,-1,2241,105,769,324,75196,31,1.0,3.6789,82.5189,304,1.0,73,64455.55234359604,38728.803080936435
KB425000,CBCMP,F02X7.1,11,162,56,REAL,0.198,0.099,0.0018,0.198,202,-1,1233,140,840,131,87442,68,1.0,7.1646,29.6035,213,1.0,87,32756.349741474172,81074.81061102902
KB425000,CBCMP,F02X7.1,12,1,21,REAL,0.099,0.149,0.002,0.149,283,1,784,233,1816,163,27121,325,0.9968,8.142,40.178,327,1.0,208,22216.22259316174,-15555.966530276732
KB425000,CBCMP,F02X7.1,12,2,39,REAL,0.447,0.397,0.016,0.447,641,1,3888,606,926,167,105000,195,1.0,6.3947,105.7633,677,1.0,569,-101422.21176035218,-27175.999735764683
KB425000,CBCMP,F02X7.1,12,3,21,REAL,0.099,0.099,0.0027,0.099,377,1,756,212,1317,254,29863,284,0.9894,5.756,56.6328,326,1.0,164,7224.5135682928685,-28975.941273780085
KB425000,CBCMP,F02X7.1,12,4,21,REAL,0.099,0.099,0.0023,0.099,412,1,999,239,1777,179,63277,207,0.9587,8.5295,46.5835,398,1.0,221,-56380.219831067356,-28727.156852019292
KB425000,CBCMP,F02X7.1,12,5,21,REAL,0.049,0.099,0.0012,0.099,297,1,941,182,1499,176,30909,273,0.9595,7.8552,35.2384,277,1.0,103,1617.6520715131544,-30866.640289729123
KB425000,CBCMP,F02X7.1,12,12,21,REAL,0.099,0.149,0.0021,0.149,387,1,805,265,1615,137,49879,267,1.0,8.0735,40.4045,327,1.0,217,-2610.465161441819,-49810.64256402339
KB425000,CBCMP,F02X7.1,12,14,21,REAL,0.099,0.049,0.0016,0.099,301,1,822,182,1540,200,50277,267,0.9966,7.2056,43.8347,315,1.0,85,-2631.294872026511,-50208.09711885571
KB425000,CBCMP,F02X7.1,12,15,56,REAL,0.248,0.546,0.0192,0.546,270,1,1561,173,1019,135,76482,222,1.0,4.2407,53.3754,227,1.0,114,-56837.202542162064,-51176.44703553819
KB425000,CBCMP,F02X7.1,12,16,21,REAL,0.099,0.099,0.0016,0.099,324,1,1003,204,1427,222,56901,294,0.9799,8.5461,37.5618,321,1.0,195,23143.721727656084,-51981.65008532164
KB425000,CBCMP,F02X7.1,12,17,39,REAL,0.248,0.248,0.0061,0.248,731,1,3980,667,1018,122,73540,314,1.0,11.129,64.4309,718,1.0,616,51085.17656355466,-52900.2489169044
KB425000,CBCMP,F02X7.1,12,20,39,REAL,0.248,0.198,0.0051,0.248,538,1,2846,457,954,124,57971,268,1.0,10.2794,50.3511,518,1.0,418,-2023.1587233406717,-57935.685633124
KB425000,CBCMP,F02X7.1,12,21,21,REAL,0.099,0.099,0.0016,0.099,305,1,721,189,1748,195,71200,267,0.9635,7.5458,40.0774,302,1.0,136,-3726.3200844976345,-71102.42287452566
KB425000,CBCMP,F02X7.1,12,22,21,REAL,0.049,0.099,0.0032,0.099,249,1,1535,123,1064,196,74526,263,0.9914,3.7476,55.4451,208,0.9688,26,-9082.434686611998,-73970.49449722117
KB425000,CBCMP,F02X7.1,12,23,21,REAL,0.099,0.099,0.0018,0.099,318,1,869,200,1613,156,78986,263,1.0,8.4531,34.0337,288,1.0,175,-9625.971958198954,-78397.25033354147
KB425000,CBCMP,F02X7.1,12,24,99,REAL,0.049,0.695,0.0179,0.695,619,1,1222,295,2202,142,145137,327,0.6316,2.9694,179.8876,535,0.8027,145,121722.13021989501,-79047.27562497597
KB425000,CBCMP,F02X7.1,12,26,21,REAL,0.099,0.099,0.0014,0.099,270,1,999,199,1628,201,115071,278,0.9814,6.6569,41.8377,281,1.0,59,16014.787900575693,-113951.13693816125
KB425000,CBCMP,F02X7.1,12,28,21,REAL,0.099,0.099,0.0022,0.099,242,1,649,199,1560,224,54871,355,0.9667,7.5039,47.6948,358,1.0,144,54662.19927899217,-4782.32276030676
KB425000,CBCMP,F02X7.1,12,34,99,REAL,0.149,0.099,0.0062,0.149,488,1,1114,269,1893,408,143980,1,1.0,2.9196,145.1372,424,0.0391,-20,143958.07114861722,2512.79747884008
KB425000,CBCMP,F02X7.1,12,36,21,REAL,0.099,0.149,0.0025,0.149,268,1,1012,207,1873,154,44905,158,0.9972,8.6244,39.0341,337,1.0,240,-41635.190989321585,16821.70907734154
KB425000,CBCMP,F02X7.1,12,38,99,REAL,0.049,0.298,0.009,0.298,723,1,1561,257,2149,272,145443,8,0.7568,3.4233,165.0219,565,0.6563,68,144027.55872198023,20241.753322934797
KB425000,CBCMP,F02X7.1,12,40,21,REAL,0.049,0.099,0.0016,0.099,312,1,1125,211,1551,191,23664,96,1.0,8.8124,39.5179,348,1.0,178,-2473.5615547657535,23534.36613199482
KB425000,CBCMP,F02X7.1,12,41,21,REAL,0.049,0.099,0.0013,0.099,307,1,891,219,1702,199,46709,30,0.9511,8.8649,37.3635,331,1.0,205,40451.18058536735,23354.499999999996
KB425000,CBCMP,F02X7.1,12,55,99,REAL,0.049,0.099,0.0039,0.099,644,1,1793,273,2042,665,146052,9,0.9954,3.1363,132.7559,470,0.0352,9,144253.85752060107,22847.5664880558
KB425000,CBCMP,F02X7.1,12,82,39,REAL,0.596,0.646,0.0248,0.646,708,1,4723,656,958,155,104364,166,1.0,4.6273,146.3658,678,1.0,606,-101263.9431770681,25247.936712363724
KB425000,CBCMP,F02X7.1,12,83,99,REAL,0.099,0.347,0.0113,0.347,689,1,2106,282,2810,82,146032,9,0.6068,3.5309,152.8672,540,0.6992,47,144234.10375378915,22844.437798754996
KB425000,CBCMP,F02X7.1,12,84,39,REAL,0.248,0.248,0.0041,0.248,541,1,2911,445,976,165,134841,164,1.0,10.9196,51.581,563,0.9238,476,-129617.48834201886,37167.216695719995
KB425000,CBCMP,F02X7.1,12,85,21,REAL,0.099,0.149,0.0024,0.149,425,1,1253,233,1535,170,56140,138,0.9637,9.311,41.1654,384,1.0,206,-41720.15050230091,37564.99224098631
KB425000,CBCMP,F02X7.1,12,86,21,REAL,0.149,0.149,0.0021,0.149,312,1,1079,202,2015,153,54759,51,0.8224,6.8322,45.9046,313,1.0,138,34460.95529349805,42555.73570342227
KB425000,CBCMP,F02X7.1,12,87,21,REAL,0.099,0.149,0.002,0.149,403,1,620,205,1345,203,80095,46,0.9975,8.3862,44.3667,373,1.0,223,55638.66218191339,57615.52130812427
KB425000,CBCMP,F02X7.1,12,89,39,REAL,0.347,0.248,0.009,0.347,816,1,4171,721,1061,130,85777,112,1.0,10.0238,77.8858,781,0.9033,687,-32132.62976343669,79531.04949317532
KB425000,CBCMP,F02X7.1,12,90,56,REAL,0.546,0.745,0.0125,0.745,242,1,1380,163,1034,122,80240,87,1.0,4.2956,50.0359,215,1.0,183,4199.437128933824,80130.033868707
KB425000,CBCMP,F02X7.1,12,91,21,REAL,0.099,0.198,0.0033,0.198,328,1,1755,159,1006,257,103160,85,1.0,4.33,63.6888,276,1.0,102,8990.986421848413,102767.44505514448
KB425000,CBCMP,F02X7.1,12,92,21,REAL,0.099,0.049,0.0011,0.099,208,-1,1091,132,925,138,110021,101,1.0,9.232,21.558,200,1.0,95,-20992.996480322836,107999.60435009544
KB425000,CBCMP,F02X7.1,12,93,56,REAL,0.248,0.248,0.0017,0.248,179,1,999,136,1015,86,123042,62,1.0,9.4551,18.5766,176,1.0,138,57764.720028301585,108639.63772054808
KB425000,CBCMP,F02X7.1,12,101,21,REAL,0.049,0.049,0.0009,0.049,213,1,1192,111,813,164,69962,224,1.0,5.9424,30.0507,179,1.0,77,-50326.45111129271,-48599.68891405236
KB425000,CBCMP,F02X7.1,12,111,21,REAL,0.099,0.099,0.0015,0.099,251,-1,1206,128,751,132,136238,304,0.9481,9.0073,21.903,198,1.0,129,76183.32278304764,-112946.42080975376
KB425000,CBCMP,F02X7.1,12,120,21,REAL,0.149,0.149,0.0019,0.149,252,-1,1528,146,812,146,140748,304,1.0,8.794,25.6739,226,1.0,152,78705.2827777007,-116685.380261977
KB425000,CBCMP,F02X7.1,12,127,21,REAL,0.447,0.149,0.015,0.447,784,-1,4687,233,830,1137,138019,302,1.0,3.8893,169.6112,660,1.0,254,73138.92693020268,-117046.75018341377
KB425000,CBCMP,F02X7.1,12,132,99,REAL,0.099,0.049,0.0043,0.099,737,1,2575,324,2055,729,144866,236,0.9014,3.6632,225.0654,867,0.0674,25,-81008.03915419317,-120099.3569857587
KB425000,CBCMP,F02X7.1,12,134,21,REAL,0.198,0.198,0.0035,0.198,410,-1,2223,302,854,158,87214,356,1.0,10.5059,37.433,394,1.0,337,87001.5510793603,-6083.741101120173
KB425000,CBCMP,F02X7.1,12,137,21,REAL,0.149,0.099,0.0016,0.149,211,-1,1259,121,793,129,94308,178,1.0,7.7814,24.2041,189,1.0,107,-94250.55011451688,3291.3017350194777
KB425000,CBCMP,F02X7.1,12,138,99,REAL,0.248,0.049,0.0015,0.248,202,1,1229,106,622,152,65989,1,0.9998,5.6782,32.4255,210,0.9688,40,65978.9495556751,1151.6668483899016
KB425000,CBCMP,F02X7.1,12,153,21,REAL,0.397,0.347,0.0124,0.397,745,-1,4507,673,800,140,63003,139,1.0,7.6921,91.1961,702,1.0,636,-47548.96768277531,41333.68700348893
KB425000,CBCMP,F02X7.1,12,154,21,REAL,0.198,0.198,0.0032,0.198,289,-1,1706,191,791,140,54241,53,1.0,8.3669,31.0282,260,1.0,181,32643.048670790256,43318.78870047521
KB425000,CBCMP,F02X7.1,12,155,21,REAL,0.049,0.049,0.0008,0.049,192,1,972,103,827,134,121668,32,1.0,8.5396,21.5042,184,1.0,95,103180.31576316003,64474.217040725576
KB425000,CBCMP,F02X7.1,12,157,21,REAL,0.099,0.099,0.0011,0.099,172,1,1238,107,805,137,122495,41,1.0,6.4081,27.7431,177,1.0,39,92448.15002938846,80363.9507561922
KB425000,CBCMP,F02X7.1,12,159,21,REAL,0.149,0.099,0.0018,0.149,225,-1,1464,143,757,149,112400,74,1.0,8.1143,26.4302,215,1.0,116,30981.638793830705,108045.81462346704
KB425000,CBCMP,F02X7.1,12,161,56,REAL,0.149,0.248,0.0108,0.248,805,-1,4580,206,734,647,125654,104,1.0,3.3161,166.0057,551,1.0,-40,-30398.453869680656,121921.53918948406
KB425000,CBCMP,F02X7.F2,7,5,99,REAL,0.049,0.049,0.001,0.049,277,1,955,187,1850,188,46488,340,0.9892,7.8629,38.192,300,1.0,128,43684.430555095314,-15899.832422923682
KB425000,CBCMP,F02X7.F2,7,6,21,REAL,0.149,0.149,0.0031,0.149,407,-1,2380,239,970,247,82059,218,1.0,5.8015,65.746,382,1.0,186,-64663.374430214004,-50520.56500374818
KB425000,CBCMP,F02X7.F2,7,7,21,REAL,0.049,0.099,0.0019,0.099,361,1,1521,217,1646,194,65198,241,0.9583,7.7811,41.9684,327,1.0,188,-31608.61762082067,-57023.45566607433
KB425000,CBCMP,F02X7.F2,7,9,21,REAL,0.099,0.099,0.0022,0.099,360,1,938,242,1382,244,77057,291,1.0,8.8632,39.5359,351,1.0,256,27614.759088112212,-71938.90692459488
KB425000,CBCMP,F02X7.F2,7,374,21,REAL,0.198,0.298,0.0017,0.298,164,1,952,123,1095,80,113879,270,1.0,8.9586,18.0628,162,1.0,136,-2.0919232926015215e-11,-113879.0
KB425000,CBCMP,F02X7.F2,7,379,39,REAL,0.099,0.149,0.0018,0.149,379,1,690,255,1990,132,89735,169,0.9535,10.1355,31.3985,318,1.0,239,-88086.31530667613,17122.245200114263
KB425000,CBCMP,F02X7.F2,7,380,21,REAL,0.397,0.198,0.0325,0.397,744,-1,3471,632,759,129,111137,8,1.0,8.3972,83.4109,701,0.6943,611,110055.4223557319,15467.280921398793
KB425000,CBCMP,F02X7.F2,7,381,99,REAL,0.049,0.099,0.001,0.099,197,-1,1077,124,458,147,36589,94,1.0,8.9072,21.0796,188,0.7813,91,-2552.3196178238018,36499.871034956705
KB425000,CBCMP,F02X7.F2,7,382,21,REAL,0.049,0.099,0.0018,0.099,355,1,1153,223,1882,208,53541,56,0.9859,7.871,43.0116,339,1.0,185,29939.747244727256,44387.50067216949
KB425000,CBCMP,F02X7.F2,7,389,21,REAL,0.248,0.497,0.0421,0.497,1381,-1,8349,592,583,1165,62715,193,1.0,2.2275,391.0598,872,1.0,-546,-61107.61861300603,-14107.805373175492
KB425000,CBCMP,F02X7.F2,7,391,21,REAL,0.049,0.099,0.0013,0.099,162,1,885,107,827,124,42587,227,0.9621,8.7075,18.2513,159,1.0,60,-29044.264159981627,-31146.160090855614
KB425000,CBCMP,F02X7.F2,7,392,39,REAL,0.298,0.198,0.0037,0.298,270,-1,1761,228,729,94,47243,230,1.0,10.0334,30.3797,305,0.5,276,-30367.215044421184,-36190.237626269874
KB425000,CBCMP,F02X7.F2,7,394,21,REAL,0.347,0.248,0.0113,0.347,363,-1,1934,296,818,118,109381,318,1.0,7.3989,45.8939,340,1.0,247,81285.92415554286,-73190.17485413825
KB425000,CBCMP,F02X7.F2,7,849,21,REAL,0.646,0.397,0.0148,0.646,592,-1,3538,541,824,114,108919,240,1.0,6.6165,86.0059,570,1.0,515,-54459.50000000005,-94326.62095479725
KB425000,CBCMP,F02X7.F2,7,850,21,REAL,0.149,0.099,0.0016,0.149,243,-1,1344,170,841,111,136159,303,0.958,10.212,22.9192,235,1.0,182,74157.50636861101,-114192.54586088103
KB425000,CBCMP,F02X7.F2,7,852,21,REAL,0.099,0.099,0.0029,0.099,208,-1,1307,134,804,116,141391,304,1.0,8.3086,23.1842,193,1.0,94,79064.84381463239,-117218.4514211299
KB425000,CBCMP,F02X7.F2,7,853,21,REAL,0.149,0.149,0.0018,0.149,225,-1,1451,173,782,116,123949,256,0.9955,9.0588,25.191,228,0.9531,142,-29985.977037683224,-120267.18497618349
KB425000,CBCMP,F02X7.F2,7,857,21,REAL,0.099,0.149,0.0016,0.149,170,-1,1028,119,768,124,45345,356,1.0,7.8553,22.1256,174,1.0,89,45234.54185903173,-3163.1073019273767
KB425000,CBCMP,F02X7.F2,7,858,21,REAL,0.198,0.248,0.0032,0.248,196,1,1227,122,783,126,47890,158,1.0,5.7826,31.9696,185,1.0,87,-44402.834795203446,17939.909758688038
KB425000,CBCMP,F02X7.F2,7,859,21,REAL,0.397,0.447,0.0113,0.447,404,-1,2427,338,814,126,53603,46,1.0,6.3033,62.3436,393,1.0,322,37235.77263171363,38558.77131755272
KB425000,CBCMP,F02X7.F2,7,861,21,REAL,0.248,0.347,0.0049,0.347,191,1,1154,129,827,127,121268,55,1.0,4.3555,40.6116,177,1.0,43,69556.46728341865,99336.93010683746
KB425000,CBCMP,F02X7.F2,7,862,21,REAL,0.099,0.149,0.0013,0.149,196,-1,1123,133,845,117,128540,96,0.9834,8.5896,23.1408,198,1.0,74,-13436.088668424189,127835.84443063785
KB425000,CBCMP,F02X7.F2,8,1,99,REAL,0.049,0.049,0.0008,0.049,177,-1,1013,122,498,126,16309,208,1.0,5.9711,24.4031,146,1.0,59,-14399.992291936238,-7656.611717475094
KB425000,CBCMP,F02X7.F2,8,2,21,REAL,0.099,0.099,0.0037,0.099,262,1,667,199,2206,123,47812,229,0.9215,6.2371,46.1336,288,1.0,98,-31367.494294094133,-36084.17444961118
KB425000,CBCMP,F02X7.F2,8,6,21,REAL,0.049,0.248,0.0014,0.248,76,1,415,33,1078,83,115460,302,1.0,6.0857,12.4919,76,1.0,39,61184.47824836581,-97915.63318222095
KB425000,CBCMP,F02X7.F2,8,10,39,REAL,0.149,0.149,0.0007,0.149,101,1,522,58,1039,86,143590,6,1.0,8.329,11.6891,98,1.0,66,142803.39895593037,15009.242040602361
KB425000,CBCMP,F02X7.F2,8,13,21,REAL,0.497,0.397,0.014,0.497,377,1,2214,282,1025,167,143640,7,1.0,4.7257,75.0848,355,1.0,230,142569.3292217595,17505.312486715382
KB425000,CBCMP,F02X7.F2,8,14,39,REAL,0.099,0.149,0.0024,0.149,400,1,2156,211,940,260,144223,9,1.0,11.7827,35.2623,416,1.0,311,142447.37554565255,22561.447851497218
KB425000,CBCMP,F02X7.F2,8,15,21,REAL,0.347,0.347,0.0077,0.347,311,1,1842,253,1048,111,57082,129,0.9901,6.134,49.2414,303,0.9521,219,-35922.86656190681,44361.04577188682
KB425000,CBCMP,F02X7.F2,8,16,56,REAL,0.248,0.198,0.0028,0.248,211,1,1196,163,1040,93,50083,114,1.0,10.8646,19.1963,209,1.0,175,-20370.591295165304,45753.09715511438
KB425000,CBCMP,F02X7.F2,8,17,21,REAL,0.099,0.099,0.0019,0.099,316,1,1166,227,1620,192,79624,89,0.9525,8.7286,35.9375,314,1.0,189,1389.6304101622693,79611.8728791325
KB425000,CBCMP,F02X7.F2,8,18,99,REAL,0.049,0.049,0.0006,0.049,157,-1,398,124,912,81,96025,122,0.9617,6.7303,23.1696,156,0.0938,55,-50885.49734799349,81433.81843342082
KB425000,CBCMP,F02X7.F2,8,19,21,REAL,0.646,0.298,0.012,0.646,471,-1,2867,405,809,121,87702,98,1.0,5.9081,73.3487,434,1.0,51,-12205.759300399652,86848.4901647732
KB425000,CBCMP,F02X7.F2,8,20,21,REAL,0.546,0.596,0.0252,0.596,610,-1,3731,541,1059,121,87701,98,1.0,4.8482,113.9784,553,0.8174,494,-12205.620127298691,86847.49989670447
